"m/z","C","C","C","C","C","AVG","DM1","DM1","DM1","DM1","DM1","AVG","DM1+I","DM1+I","DM1+I","DM1+I","DM1+I","AVG"
"379.4254775","","","","","","1","","","","","","1","","","","","","1"
"342.6070135","146.7677416","236.9269237","257.6978078","266.1055706","1952.434743","571.98655734","212.725578","308.5015729","244.7346369","207.779137","190.0133697","232.7508589","391.6944588","558.4017326","551.1450313","836.9386327","1829.780687","833.59210848"
"263.5578208","148.5904354","722.0906906","258.6615532","489.1314","524.227973","428.5404104400001","506.0301527","433.3379485","521.1170406","637.5571324","496.2486394","518.85818272","355.9670166","707.4536283","321.1112991","285.8426147","681.8668943","470.4482906"
"193.9304035","1314.532016","3883.438444","835.3869447","681.6970035","621.3867263","1467.2882269000002","474.8673959","892.7447776","703.2087492","594.1779761","414.3727051","615.8743207800001","999.1727676","1070.948708","922.2372511","454.0291172","514.2135616","792.1202811"
"538.1098864","4275.346064","5708.16801","3279.725378","3310.51659","3440.364306","4002.8240696000003","2586.33197","3964.735273","2851.184423","2138.42535","2401.666868","2788.4687768","3314.499277","3722.213681","3256.15196","6109.756292","3172.159844","3914.9562108"
"482.1071498","19845.6637","41903.82579","61044.13162","78423.33263","59565.44448","52156.47964400001","13633.70977","13032.9529","11487.57913","20984.04327","16358.88328","15099.433669999999","23887.26817","47222.05708","24750.99424","5311.080305","65907.67541","33415.815041"
"330.0727616","47458.51182","113660.8757","52749.40951","53647.45599","56699.45772","64843.142148","36433.05485","41645.90706","35429.88029","30407.55849","32938.10451","35370.901040000004","49684.87016","55536.06226","46166.13059","18238.47773","47787.20828","43482.549803999995"
"311.3828266","6851.60343","29624.90932","17194.78272","24273.94852","31924.58385","21973.965568","8652.224511","5884.3594","7281.893562","10077.39902","9738.776999","8326.930698400001","14645.14614","26905.15923","15114.42104","","31971.11577","17727.168436"
"995.1687147","1452.551598","2387.672146","1994.950123","901.2184036","1254.984661","1598.27538632","792.9791378","1068.420558","598.034857","580.9314764","215.9773401","651.2686738599999","1778.049509","793.9000894","1854.267916","2220.083627","779.2403637","1485.10830102"
"874.1495506","3049.533134","3276.25102","6085.491831","2892.704744","3425.327803","3745.8617064000005","3931.114661","4571.945805","4385.760312","6394.045648","4971.336709","4850.840627","4960.555875","4279.915167","6040.06244","5535.310995","4534.613896","5070.091674599999"
"308.4072724","73171.16283","231575.4251","110733.7423","152226.2239","185978.4973","150737.010286","70641.68779","60604.99437","62845.56745","78651.63334","85912.95767","71731.368124","99227.35338","186556.0396","98902.2428","4970.520136","196789.3094","117289.09306320001"
"216.0350426","6525.986958","12328.11459","5689.934088","6143.588113","7011.663954","7539.857540599999","6181.00936","7967.938505","6680.235734","5604.487489","5898.104089","6466.3550354","6319.754124","7121.549181","5810.066073","8829.086646","6789.241377","6973.939480200001"
"142.0325222","1757.412114","5328.421513","2640.275216","3475.295797","4431.861765","3526.6532810000003","1829.694389","1967.562548","1787.821754","1819.899308","1863.762281","1853.748056","2275.732284","3686.988072","2331.354812","2245.160792","4012.67416","2910.382024"
"96.00839861","984.7714349","804.2567913","624.4338254","396.5315479","410.3112058","644.0609610600001","879.7216033","1269.840796","807.579613","768.6935594","997.3295195","944.63301824","909.0763642","598.1980425","789.9761922","12.23688837","398.0216563","541.501828714"
"974.6292969","","","","","","1","1799.059461","","1108.915187","7415.863731","7234.329669","3511.6336096","","","","","","1"
"542.0691853","11813.87008","22638.75296","11598.49149","11823.93083","12967.56905","14168.522882000001","17872.52172","14302.72337","14524.88687","21479.87773","13753.95823","16386.793584000003","16604.0048","17406.95415","16263.54633","17442.38592","18525.15339","17248.408918"
"407.08759","3312.157628","2029.245256","2526.585221","2335.958136","2107.647275","2462.3187032","2311.177681","2660.154427","2335.540712","2155.005292","1831.760413","2258.7277050000002","3187.910336","2312.065606","3018.826402","3717.835504","2353.420595","2918.0116886"
"332.5629526","2039.176607","8595.840749","3093.747905","3628.501471","4110.252671","4293.503880599999","4205.593703","4605.352626","2572.461703","3455.427522","41.31780244","2976.030671288","5128.192622","4941.789188","5482.303511","3676.687326","4123.987279","4670.5919852"
"251.0701824","10273.06117","19502.50892","9716.615439","7980.11481","8174.407883","11129.3416444","16905.32114","30751.75815","25826.96571","14961.45694","22293.99095","22147.898578","11419.45317","8946.69021","10507.47451","21393.58842","8498.397669","12153.1207958"
"1802.57108","2190.389373","1491.990548","2150.384065","11209.58402","8920.225536","5192.5147084","12100.26376","5586.7712","9533.77926","20655.11843","17078.58352","12990.903234000001","2952.310847","20884.62308","2881.713431","2908.66071","22888.83344","10503.2283016"
"1640.5258","4049.695779","3100.604194","3654.284546","37009.50148","20251.16969","13613.0511378","41977.21232","8656.538519","30391.19691","91485.88225","82735.16711","51049.199421799996","4792.534308","103133.1602","4761.830281","4738.794077","136559.9588","50797.255533200005"
"1484.476827","6161.273586","5344.290847","5297.151173","8749.529466","8428.834083","6796.2158309999995","9660.814716","7527.174332","9186.156167","10631.59564","9138.427791","9228.8337292","7095.451214","11454.01118","7265.445358","6933.513984","10820.05563","8713.6954732"
"1431.405404","6365.620409","7390.040515","5921.10308","11114.29583","9934.429925","8145.0979518","11981.61436","8925.903207","12137.70015","15050.87175","12446.31122","12108.4801374","7478.44301","16088.71084","7923.669982","8133.51554","13298.47179","10584.5622324"
"1345.423181","9267.471665","10869.16301","8743.329103","9514.197255","10182.13455","9715.2591166","9640.545874","8678.292693","8510.259202","9621.458522","8442.675263","8978.646310799999","10551.5497","12168.6034","10919.18813","12787.42383","10395.60083","11364.473178"
"1307.910165","665.2843767","413.6995143","760.2045976","860.898641","629.016597","665.82074532","746.2579766","793.2428461","601.3943079","1905.3007","1509.397008","1111.1185677199999","919.8681314","1904.519185","957.0489966","920.7586944","2387.676323","1417.9742660799998"
"1185.889551","71.60878079","81.18139359","110.6833612","1105.052876","622.7692964","398.259141596","1720.647603","248.5896821","1591.36986","3871.84995","1345.387561","1755.56893122","280.4868978","2045.246973","299.8491239","169.283747","1848.648761","928.70310054"
"1136.365655","8289.218668","13695.83278","7648.531415","24926.44737","25245.38663","15961.083372599998","23054.50343","13048.77392","17316.70921","27173.99081","21753.13442","20469.422358000003","11017.47568","35597.76336","10086.6876","9890.260093","36750.85385","20668.6081166"
"1079.282121","4705.561586","6258.584496","3991.841793","2459.907788","2739.791293","4031.1373911999995","2934.154965","3794.521508","2956.479778","2609.232387","2550.45073","2968.9678736","5548.695937","3159.482797","5492.369983","6918.70218","2482.397679","4720.3297152000005"
"1051.185233","3267.78391","4480.978816","3076.146785","3226.194144","3624.5675","3535.134231","2976.395108","2729.010908","2861.080924","3019.590732","2965.995849","2910.4147042000004","3522.355631","3693.85685","3475.261092","3281.444717","2906.034083","3375.7904746"
"974.3142479","6646.873079","24488.86061","7266.681197","293022.5727","202553.9631","106795.7901372","239512.7208","66654.80388","188702.8796","408354.8534","392565.7623","259158.20399600003","16317.4796","606076.6365","19252.47172","5941.531186","731229.6693","275763.5576612"
"917.2878189","3885.259878","3707.626268","3196.567213","3291.615857","3127.538179","3441.721479","7532.522982","5796.007717","9889.411989","9228.63392","13065.44869","9102.4050596","4393.5095","4119.964442","4541.904327","4335.259124","3826.868675","4243.5012136000005"
"767.730413","","","","","","1","545.4302743","133.6581528","806.0412992","1911.270298","1267.443667","932.7687382600001","","1469.234447","2.833744464","0.07015452","919.0617688","478.24002295680003"
"765.2037446","266.53875","314.8660309","242.5744286","3015.901767","1242.243577","1016.4249106999999","4265.026143","1880.010648","5017.255762","9457.50141","6695.233108","5463.0054142","497.7967955","7485.599336","620.936301","771.6648803","4934.034302","2862.0063229600005"
"705.1841543","4062.337638","6562.432841","3472.147217","13826.72495","9566.941845","7498.1168982","20357.66248","11518.6961","18708.20114","37424.38431","32506.40121","24103.069048","4492.609999","25090.81877","4169.030875","6751.633034","23102.53737","12721.3260096"
"689.2102143","9160.891114","21284.59305","10274.51944","67099.25079","37426.02329","29049.0555368","87666.69355","44478.60912","95157.82147","153544.5517","126359.2474","101441.384648","14971.47597","140222.2504","14974.64926","20751.7267","107468.6998","59677.76042599999"
"678.7145637","","","","","","1","2613.680843","434.316789","3280.599462","9128.188969","5938.732397","4279.103692","15.79222189","7923.009646","43.46295046","56.78295753","5839.890705","2775.7876961760003"
"664.1159486","56309.51276","90597.99426","55740.3725","44375.83063","53312.21142","60067.184314","57397.56068","47350.4022","21020.42423","36549.15147","1831.9582","32829.899355999994","47141.32477","43749.0807","48014.09199","80291.86277","53586.87622","54556.64728999999"
"465.9914575","2893.92717","4857.990925","2177.166888","1058.032326","1111.885592","2419.8005802000002","1010.400793","2434.438845","1170.536597","552.1540787","526.2863224","1138.7633272200003","2648.897155","1028.744721","2115.722116","3570.942162","675.6251815","2007.9862670999998"
"374.1068435","8001.791039","11063.94939","6348.864998","5411.322909","4858.140971","7136.8138614","5190.92102","9093.48536","5745.948144","4364.411062","4271.394245","5733.2319662","8388.012546","6338.770121","7587.669428","15747.77747","4186.234863","8449.6928856"
"345.6052558","0.116059895","265.3317949","","2283.803441","1052.010188","720.2522967589999","2646.955869","932.5413772","3407.334511","5635.314741","3954.742474","3315.37779444","64.68702205","6586.660623","39.8669266","42.60350883","4552.648044","2257.2932248959996"
"280.1394697","7825.96418","15746.57824","8980.37365","12374.68996","11308.38922","11247.19905","19445.44023","19174.64471","18931.41934","16392.65975","17571.23002","18303.07881","9918.06327","13658.54099","9195.165693","10886.16093","10940.18132","10919.6224406"
"154.5447144","196.2796771","614.8511606","192.1592605","233.3890975","262.0904545","299.75393004","327.9546434","442.826513","361.2052356","245.9805233","149.3017972","305.4537425","200.7811939","193.4796317","204.2218366","69.01309171","137.9765688","161.094464542"
"1937.631328","2907.838575","2177.039394","2028.148518","11670.45442","9479.31124","5652.5584294","13631.52543","9422.482436","14360.33421","14241.71839","15186.7238","13368.5568532","4081.516042","16307.03615","4108.516261","3807.417823","15165.42302","8693.9818592"
"1902.599903","1326.463108","874.0046303","739.0205343","3645.116094","3132.814549","1943.4837831199998","3508.04558","2560.018658","3244.115653","3852.369972","3248.226564","3282.5552854000002","1580.812238","4782.567165","1602.110427","1624.606189","4183.2077","2754.6607438"
"1855.568395","2702.511569","1580.743738","1947.58868","8243.969238","6748.0707","4244.576784999999","7426.571324","5487.800952","7267.462089","9028.651272","7654.760092","7373.049145800001","3517.729775","12105.07062","3508.699872","3186.047625","9717.867814","6407.0831412"
"1799.072819","182.0036181","125.798792","98.93310496","2284.85738","1607.059717","859.730522412","2194.951752","1080.235731","1851.286255","2695.815864","2479.838202","2060.4255608","182.35247","3366.402573","173.4175928","82.99213624","2816.243382","1324.281630808"
"1741.054603","339.5629076","42.80035071","130.0776069","3191.692647","2659.188825","1272.664467442","2967.691703","1675.524959","2601.843962","3058.073108","3140.069106","2688.6405676000004","346.903745","4029.094922","298.0355507","245.9059815","4370.573934","1858.10282664"
"1714.51553","8301.233017","5791.216849","6713.101729","15490.16089","13846.3302","10028.408537","15645.24405","11856.13363","14204.76132","18323.03011","15996.77675","15205.189171999999","9402.070747","21493.33181","9679.783466","8576.32705","20130.33244","13856.369102600001"
"1685.49825","7778.187766","5418.360846","6970.985959","14241.0017","12726.27466","9426.9621862","14615.41605","10130.26002","14332.85592","19098.5693","17658.92084","15167.204426","9149.472384","23113.67271","9481.177768","8589.99277","20738.64784","14214.5926944"
